id,level,word,article,plural,translation,example,partOfSpeech,topic,tags,lessonId
C1_v298,C1,Blutkultur,die,die Blutkulturen,blood culture,Die Blutkultur erbrachte den Nachweis von Staphylococcus aureus.,noun,clinical-communication,c1;medical,C1_lesson_6
C1_v299,C1,Antibiogramm,das,die Antibiogramme,antibiogram,Das Antibiogramm zeigte eine Resistenz gegen Ciprofloxacin.,noun,clinical-communication,c1;medical,C1_lesson_6
C1_v300,C1,Referenzbereich,der,die Referenzbereiche,reference range,Der Wert lag außerhalb des Referenzbereichs und bedarf der Abklärung.,noun,clinical-communication,c1;medical,C1_lesson_6
C1_v301,C1,Nebenwirkungsprofil,das,die Nebenwirkungsprofile,side effect profile,Das Nebenwirkungsprofil des neuen Medikaments ist günstig.,noun,clinical-communication,c1;medical,C1_lesson_4
C1_v302,C1,Dosistitration,die,die Dosistitrationen,dose titration,Die Dosistitration erfolgte langsam bis zur Zielosis.,noun,clinical-communication,c1;medical,C1_lesson_4
C1_v303,C1,Unverträglichkeitsreaktion,die,die Unverträglichkeitsreaktionen,intolerance reaction,Die Unverträglichkeitsreaktion äußerte sich in Übelkeit und Erbrechen.,noun,clinical-communication,c1;medical,C1_lesson_4
C1_v304,C1,Therapieversuch,der,die Therapieversuche,therapeutic trial,Nach erfolglosem Therapieversuch mit Metformin wurde auf Insulin umgestellt.,noun,clinical-communication,c1;medical,C1_lesson_4
C1_v305,C1,Medikamentenmonitoring,das,,drug monitoring,Das Medikamentenmonitoring umfasst regelmäßige Blutspiegelkontrollen.,noun,clinical-communication,c1;medical,C1_lesson_4
C1_v306,C1,Aufdosierung,die,die Aufdosierungen,dose escalation,Die Aufdosierung des Antidepressivums erfolgte einschleichend.,noun,clinical-communication,c1;medical,C1_lesson_4
C1_v307,C1,ärztliche Beratung,die,die ärztlichen Beratungen,medical consultation,Die ärztliche Beratung umfasste eine ausführliche Besprechung der Therapieoptionen.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v308,C1,Behandlungsplan,der,die Behandlungspläne,treatment plan,Der Behandlungsplan wurde gemeinsam mit dem Patienten erstellt.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v309,C1,Aufklärungsbogen,der,die Aufklärungsbögen,consent form,Der Aufklärungsbogen wurde vom Patienten unterschrieben und in der Akte abgelegt.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v310,C1,Informationsvermittlung,die,,provision of information,Eine verständliche Informationsvermittlung ist entscheidend für die Therapietreue.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v311,C1,Entscheidungskonflikt,der,die Entscheidungskonflikte,decisional conflict,Der Entscheidungskonflikt des Patienten wurde im gemeinsamen Gespräch gelöst.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v312,C1,Therapieadhärenz,die,,therapy adherence,Die Therapieadhärenz wurde durch ein Patiententagebuch verbessert.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v313,C1,Risikokommunikation,die,,risk communication,Eine effektive Risikokommunikation ist Voraussetzung für die informierte Einwilligung.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v314,C1,Lebensqualität,die,,quality of life,Die Verbesserung der Lebensqualität ist das wichtigste Therapieziel.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v315,C1,Pneumonie,die,die Pneumonien,pneumonia,Die Pneumonie wurde mit einem Breitbandantibiotikum behandelt.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v316,C1,Harnwegsinfektion,die,die Harnwegsinfektionen,urinary tract infection,Die Harnwegsinfektion sprach gut auf die antibiotische Therapie an.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v317,C1,Thrombose,die,die Thrombosen,thrombosis,Die Thrombose im Unterschenkel wurde sonographisch nachgewiesen.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v318,C1,Lungenembolie,die,die Lungenembolien,pulmonary embolism,Die Lungenembolie war die gefürchtete Komplikation der tiefen Beinvenenthrombose.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v319,C1,Sepsis,die,Sepsen,sepsis,Die Sepsis erforderte eine intensivmedizinische Behandlung mit Vasopressoren.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v320,C1,Anämie,die,die Anämien,anemia,Die Anämie war durch Eisenmangel bedingt und sprach gut auf orale Substitution an.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v321,C1,Hypertonie,die,,hypertension,Die Hypertonie wurde mit einer Kombinationstherapie eingestellt.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v322,C1,neurologische Status,der,,neurological status,Der neurologische Status war bis auf eine leichte Gangunsicherheit unauffällig.,noun,,c1;medical,C1_lesson_14
C1_v323,C1,Elektroenzephalogramm,das,die Elektroenzephalogramme,electroencephalogram,Das Elektroenzephalogramm zeigte eine generalisierte Verlangsamung.,noun,,c1;medical,C1_lesson_14
C1_v324,C1,Liquoruntersuchung,die,die Liquoruntersuchungen,cerebrospinal fluid analysis,Die Liquoruntersuchung ergab eine lymphozytäre Pleozytose.,noun,,c1;medical,C1_lesson_14
C1_v325,C1,Hirndruck,der,,intracranial pressure,Der Hirndruck wurde mittels Ventrikeldrainage kontinuierlich gemessen.,noun,,c1;medical,C1_lesson_14
C1_v326,C1,Verhaltenstherapie,die,,behavioral therapy,"Die Verhaltenstherapie half dem Patienten, seine Angstsymptome zu reduzieren.",noun,psychology,c1;medical,C1_lesson_12
C1_v327,C1,Burnout-Syndrom,das,,burnout syndrome,Das Burnout-Syndrom wurde durch eine mehrwöchige stationäre Behandlung therapiert.,noun,psychology,c1;medical,C1_lesson_12
C1_v328,C1,posttraumatische Belastungsstörung,die,die posttraumatischen Belastungsstörungen,post-traumatic stress disorder,Die posttraumatische Belastungsstörung wurde traumafokussiert psychotherapiert.,noun,psychology,c1;medical,C1_lesson_12
C1_v329,C1,Laparoskopie,die,die Laparoskopien,laparoscopy,Die Laparoskopie zeigte eine unauffällige Bauchhöhle.,noun,clinical-communication,c1;medical,C1_lesson_14
C1_v330,C1,Resektion,die,die Resektionen,resection,Die Resektion des Tumors erfolgte im Gesunden.,noun,clinical-communication,c1;medical,C1_lesson_14
C1_v331,C1,Anastomose,die,die Anastomosen,anastomosis,Die Anastomose wurde mittels Klammernahttechnik angelegt.,noun,clinical-communication,c1;medical,C1_lesson_14
C1_v332,C1,Wundverschluss,der,die Wundverschlüsse,wound closure,Der Wundverschluss erfolgte schichtweise mit resorbierbarem Nahtmaterial.,noun,clinical-communication,c1;medical,C1_lesson_14
C1_v333,C1,Gebrechlichkeit,die,,frailty,Die Gebrechlichkeit des Patienten erforderte eine angepasste Pflege.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v334,C1,Sturzprophylaxe,die,,fall prevention,Die Sturzprophylaxe umfasst ein gezieltes Gleichgewichtstraining.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v335,C1,Polypharmazie,die,,polypharmacy,Bei älteren Patienten ist die Polypharmazie ein häufiges Problem.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v336,C1,Delir,das,die Delirien,delirium,Das Delir wurde durch die Harnwegsinfektion ausgelöst.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v337,C1,Erregeridentifikation,die,die Erregeridentifikationen,pathogen identification,Die Erregeridentifikation gelang mittels PCR.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v338,C1,Resistenztest,der,die Resistenzteste,resistance testing,Der Resistenztest ergab eine Empfindlichkeit gegen Imipenem.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v339,C1,nosokomiale Infektion,die,die nosokomialen Infektionen,hospital-acquired infection,Die nosokomiale Infektion wurde durch MRSA verursacht.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v340,C1,Tumornachsorge,die,,tumor follow-up,Die Tumornachsorge umfasst regelmäßige bildgebende Kontrollen.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v341,C1,Chemotherapie,die,die Chemotherapien,chemotherapy,Die Chemotherapie wurde aufgrund der Nebenwirkungen reduziert.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v342,C1,Staging,das,,staging,Das Staging ergab ein Tumorstadium T2 N1 M0.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v343,C1,Facharztprüfung,die,die Facharztprüfungen,specialist examination,Die Facharztprüfung in Innerer Medizin steht im nächsten Monat an.,noun,education,c1;medical,C1_lesson_3
C1_v344,C1,Kenntnisprüfung,die,die Kenntnisprüfungen,knowledge examination,Die Kenntnisprüfung ist Voraussetzung für die Berufsausübung.,noun,education,c1;medical,C1_lesson_3
C1_v345,C1,Anamnesegespräch,das,die Anamnesegespräche,history-taking interview,Das Anamnesegespräch soll strukturiert und patientenzentriert geführt werden.,noun,education,c1;medical,C1_lesson_3
C1_v346,C1,körperliche Untersuchung,die,die körperlichen Untersuchungen,physical examination,Die körperliche Untersuchung ergab einen auffälligen Pulmonalbefund.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v347,C1,Untersuchungsgang,der,die Untersuchungsgänge,examination sequence,Der Untersuchungsgang folgt dem Schema Inspektion Palpation Perkussion Auskultation.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v348,C1,Auskultationsbefund,der,die Auskultationsbefunde,auscultation finding,Der Auskultationsbefund zeigte feuchte Rasselgeräusche über beiden Unterfeldern.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v349,C1,Palpationsbefund,der,die Palpationsbefunde,palpation finding,Der Palpationsbefund ergab einen druckschmerzhaften Oberbauch.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v350,C1,Differentialdiagnostik,die,,differential diagnostics,Die Differentialdiagnostik umfasst alle Erkrankungen mit ähnlicher Symptomatik.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v351,C1,Gelenkverschleiß,der,,joint wear,Der Gelenkverschleiß ist altersbedingt und betrifft beide Kniegelenke.,noun,clinical-communication,c1;medical,C1_lesson_14
C1_v352,C1,Arthrose,die,Arthrosen,osteoarthritis,Die Arthrose des Hüftgelenks machte einen Gelenkersatz erforderlich.,noun,clinical-communication,c1;medical,C1_lesson_14
C1_v353,C1,Bandscheibenvorfall,der,die Bandscheibenvorfälle,herniated disc,Der Bandscheibenvorfall in Höhe L4/L5 wurde konservativ behandelt.,noun,clinical-communication,c1;medical,C1_lesson_14
C1_v354,C1,Wirbelsäulenverkrümmung,die,die Wirbelsäulenverkrümmungen,spinal curvature,Die Wirbelsäulenverkrümmung wurde orthopädisch mit einem Korsett versorgt.,noun,clinical-communication,c1;medical,C1_lesson_14
C1_v355,C1,Knochenaufbau,der,,bone grafting,"Der Knochenaufbau war notwendig, um die spätere Implantation zu ermöglichen.",noun,clinical-communication,c1;medical,C1_lesson_14
C1_v356,C1,Endoprothese,die,die Endoprothesen,endoprosthesis,Die Endoprothese des Kniegelenks wurde nach der Operation gut belastet.,noun,clinical-communication,c1;medical,C1_lesson_14
C1_v357,C1,Impingement-Syndrom,das,die Impingement-Syndrome,impingement syndrome,Das Impingement-Syndrom der Schulter wurde arthroskopisch behandelt.,noun,clinical-communication,c1;medical,C1_lesson_14
C1_v358,C1,Kortisoninjektion,die,die Kortisoninjektionen,cortisone injection,Die Kortisoninjektion in das Schultergelenk brachte eine deutliche Schmerzreduktion.,noun,clinical-communication,c1;medical,C1_lesson_14
C1_v359,C1,Operationsrisiko,das,die Operationsrisiken,surgical risk,Das Operationsrisiko wurde vor dem Eingriff ausführlich besprochen.,noun,clinical-communication,c1;medical,C1_lesson_14
C1_v360,C1,Komplikationsmanagement,das,,complication management,Das Komplikationsmanagement umfasst standardisierte Notfallprotokolle.,noun,clinical-communication,c1;medical,C1_lesson_14
C1_v361,C1,Nachuntersuchung,die,die Nachuntersuchungen,follow-up examination,Die Nachuntersuchung ist für sechs Wochen postoperativ geplant.,noun,clinical-communication,c1;medical,C1_lesson_14
C1_v362,C1,Aufklärungsbedarf,der,,need for information/consent,Der Aufklärungsbedarf des Patienten war aufgrund der Komplexität des Eingriffs hoch.,noun,consent,c1;medical,C1_lesson_14
C1_v363,C1,Einwilligungsunfähigkeit,die,,incapacity to consent,Bei Einwilligungsunfähigkeit muss ein Betreuer hinzugezogen werden.,noun,consent,c1;medical,C1_lesson_14
C1_v364,C1,Notfalleingriff,der,die Notfalleingriffe,emergency procedure,Der Notfalleingriff wurde aufgrund einer akuten Blutung durchgeführt.,noun,clinical-communication,c1;medical,C1_lesson_14
C1_v365,C1,Aufklärungsprotokoll,das,die Aufklärungsprotokolle,consent documentation,Das Aufklärungsprotokoll wurde am Vortag der Operation unterschrieben.,noun,consent,c1;medical,C1_lesson_14
C1_v366,C1,Sekundärheilung,die,,secondary healing,Die Sekundärheilung der Wunde erforderte regelmäßige Verbandswechsel.,noun,clinical-communication,c1;medical,C1_lesson_14
C1_v367,C1,Physiotherapie,die,,physiotherapy,Die Physiotherapie begann am ersten postoperativen Tag.,noun,clinical-communication,c1;medical,C1_lesson_8
C1_v368,C1,Bewegungstraining,das,,movement training/exercise therapy,Das Bewegungstraining wurde von einem erfahrenen Physiotherapeuten angeleitet.,noun,clinical-communication,c1;medical,C1_lesson_8
C1_v369,C1,Muskelkräftigung,die,,muscle strengthening,Die Muskelkräftigung ist entscheidend für die Wiederherstellung der Gelenkfunktion.,noun,clinical-communication,c1;medical,C1_lesson_8
C1_v370,C1,Gangschule,die,,gait training,In der Gangschule wurde das Gehen mit Unterarmgehstützen geübt.,noun,clinical-communication,c1;medical,C1_lesson_8
C1_v371,C1,Ergotherapie,die,,occupational therapy,"Die Ergotherapie half dem Patienten, alltägliche Handgriffe wieder zu erlernen.",noun,clinical-communication,c1;medical,C1_lesson_8
C1_v372,C1,Heilungsprozess,der,die Heilungsprozesse,healing process,Der Heilungsprozess verlief nach Plan ohne Komplikationen.,noun,clinical-communication,c1;medical,C1_lesson_8
C1_v373,C1,Rehabilitationsdauer,die,die Rehabilitationsdauern,rehabilitation duration,Die Rehabilitationsdauer beträgt in der Regel sechs bis zwölf Wochen.,noun,clinical-communication,c1;medical,C1_lesson_8
C1_v374,C1,Belastungssteigerung,die,die Belastungssteigerungen,graduated load increase,Die Belastungssteigerung erfolgte nach einem standardisierten Stufenplan.,noun,clinical-communication,c1;medical,C1_lesson_8
C1_v375,C1,Chefarzt,der,die Chefärzte,chief physician,Der Chefarzt leitet die Visite persönlich.,noun,administration,c1;medical,C1_lesson_3
C1_v376,C1,Oberarzt,der,die Oberärzte,senior physician,Der Oberarzt übernahm die Einweisung des neuen Assistenzarztes.,noun,administration,c1;medical,C1_lesson_3
C1_v377,C1,Assistenzarzt,der,die Assistenzärzte,resident physician,Der Assistenzarzt dokumentierte die Aufnahmeuntersuchung im Arztbrief.,noun,administration,c1;medical,C1_lesson_3
C1_v378,C1,Stationsarzt,der,die Stationsärzte,ward physician,Der Stationsarzt ist für die tägliche Betreuung der Patienten verantwortlich.,noun,administration,c1;medical,C1_lesson_3
C1_v379,C1,Frühbesprechung,die,die Frühbesprechungen,morning briefing,In der Frühbesprechung werden die Neuaufnahmen und die Diensträume besprochen.,noun,administration,c1;medical,C1_lesson_3
C1_v380,C1,Übergabe,die,die Übergaben,handover,Die Übergabe an den Nachtdienst erfolgt um siebzehn Uhr.,noun,administration,c1;medical,C1_lesson_3
C1_v381,C1,Schichtdienst,der,Schichtdienste,shift work,Der Schichtdienst ist für Assistenzärzte in der Klinik obligatorisch.,noun,administration,c1;medical,C1_lesson_3
C1_v382,C1,Bereitschaftsdienst,der,die Bereitschaftsdienste,on-call duty,Der Bereitschaftsdienst am Wochenende wird im Rotationssystem organisiert.,noun,administration,c1;medical,C1_lesson_3
C1_v383,C1,Dokumentationspflicht,die,,duty to document,Die Dokumentationspflicht ergibt sich aus der ärztlichen Berufsordnung.,noun,administration,c1;medical,C1_lesson_3
C1_v384,C1,Kurvenverlauf,der,die Kurvenverläufe,chart progression,Der Kurvenverlauf zeigte einen kontinuierlichen Temperaturanstieg.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v385,C1,Pflegebericht,der,die Pflegeberichte,nursing report,Der Pflegebericht dokumentiert den Gesundheitszustand des Patienten aus pflegerischer Sicht.,noun,arztbrief,c1;medical,C1_lesson_3
C1_v386,C1,Arztbriefentwurf,der,die Arztbriefentwürfe,draft medical report,Der Arztbriefentwurf muss vor der Freigabe vom Oberarzt geprüft werden.,noun,arztbrief,c1;medical,C1_lesson_3
C1_v387,C1,Codierung,die,die Codierungen,coding/billing coding,Die Codierung der Diagnosen erfolgte nach ICD-10.,noun,administration,c1;medical,C1_lesson_3
C1_v388,C1,DRG-Kodierung,die,,DRG coding,Die DRG-Kodierung ist entscheidend für die Abrechnung des Krankenhausaufenthalts.,noun,administration,c1;medical,C1_lesson_3
C1_v389,C1,Eigenanamnese,die,die Eigenanamnesen,personal history,Die Eigenanamnese ergab keine relevanten Vorerkrankungen.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v390,C1,Sozialanamnese,die,die Sozialanamnesen,social history,Die Sozialanamnese umfasst Angaben zu Beruf Lebenssituation und sozialem Umfeld.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v391,C1,Medikamentenanamnese,die,die Medikamentenanamnesen,medication history,Die Medikamentenanamnese ergab eine Dauermedikation mit einem Betablocker.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v392,C1,Allergieanamnese,die,die Allergieanamnesen,allergy history,In der Allergieanamnese gab der Patient eine Penicillinallergie an.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v393,C1,Schmerzanamnese,die,die Schmerzanamnesen,pain history,Die Schmerzanamnese umfasste Angaben zur Lokalisation Qualität und Intensität.,noun,clinical-communication,c1;medical,C1_lesson_3
C1_v394,C1,vegetative Anamnese,die,die vegetativen Anamnesen,autonomic history,Die vegetative Anamnese ergab Nachtschweiß und ungewollten Gewichtsverlust.,noun,clinical-communication,c1;medical,C1_lesson_3
